"","PID","Predicted2018"
"2444","0600908002",1029153.95344446
"2445","0600978002",1478820.36714158
"2446","0900780002",2678351.4402874
"2447","0502730002",5743511.2982972
"2448","1903658002",1209937.95888708
"2449","1501327002",386844.394244195
"2450","0502655002",6566204.68203113
"2451","0400354002",2546793.76215104
"2452","0700504002",1284162.2127444
"2453","2102476002",23614236.5493764
"2454","2101691014",633370.279478972
"2455","0502607002",5559143.00676202
"2456","0600796020",1238784.87428534
"2457","2205550438",1237080.30687844
"2458","0502955002",4652687.50674191
"2459","0400520002",2943492.06643822
"2460","0900779002",2647744.49497761
"2461","2102478002",9866644.54550371
"2462","2102478084",5375131.23542865
"2463","0502729002",4846796.81562666
"2464","0200144002",994930.982589621
"2465","2205550166",1235022.25632772
"2466","2205550166",1235022.25632772
"2467","0502656004",4700769.88051856
"2468","1902190038",1169495.42026001
"2469","1103324012",1765474.0043363
"2470","0400355002",2486989.51869536
"2471","2101691006",638735.825387971
"2472","0502608002",7163640.51282208
"2473","1900595002",7212744.61787402
"2474","1001238002",935255.571868392
"2475","0103196006",399369.114846333
"2476","1103229002",982083.20065523
"2477","0400386002",2058066.41491482
"2478","0200145002",1183462.80369289
"2479","0503372002",6836973.09909575
"2480","2000454002",588320.58155277
"2481","0203505104",187981467.830207
"2482","1902190034",1166241.33879149
"2483","0400356002",2928025.84529458
"2484","0400797002",2725176.12560534
"2485","2101690014",283773.985119215
"2486","0301480002",1512267.17940821
"2487","1100476002",773425.506706325
"2488","1904857002",1153950.44260892
"2489","2205550430",1458791.72146427
"2490","2205550430",1458791.72146427
"2491","0600975002",1013417.1667013
"2492","0900777002",2336325.50913976
"2493","2102467082",3299047.15291916
"2494","2102467070",2009526.73819847
"2495","2102467052",3081828.52989388
"2496","2102467034",2916727.96909091
"2497","1403177002",500303.332840136
"2498","2205550174",1253374.27051562
"2499","0502658002",12556740.8471383
"2500","1902190030",1164677.5316735
"2501","0302119002",1661669.46145255
"2502","1103324024",1888157.24701301
"2503","0303811004",9892712.37386224
"2504","0400798002",3526094.10024397
"2505","2102467022",2134386.01575318
"2506","2102467002",3298007.50294151
"2507","2205081004",8902662.25336935
"2508","0502821002",5803542.29840902
"2509","0201109002",1121380.85900243
"2510","0201109002",1121380.85900243
"2511","0304870022",396312008.786639
"2512","0304870022",396312008.786639
"2513","1103489012",1071524.57410004
"2514","1503155004",523660.559762826
"2515","1503155004",523660.559762826
"2516","0603378002",746986.519411548
"2517","0603124002",1021822.52015288
"2518","1601302002",1726180.57047415
"2519","1100587012",2947899.74398802
"2520","0402525002",3138554.49423371
"2521","0402525002",3138554.49423371
"2522","0400206002",38610671.8316287
"2523","2102104012",1296382.2483423
"2524","0501226050",132222158.76995
"2525","2202200090",1386457.82001377
"2526","1102640110",1170306.98430213
"2527","1302838002",1009821.28922585
"2528","0500258012",2399957.19716966
"2529","0503497002",9951348.5989899
"2530","0503497002",9951348.5989899
"2531","0502019002",1696183.44979516
"2532","1000470012",938759.757618577
"2533","1901313002",3074053.01107173
"2534","1901313002",3074053.01107173
"2535","1901814002",1112400.68738092
"2536","0203730002",1645159.21573144
"2537","0300475030",101037180.915096
"2538","0602145002",717824.070539166
"2539","1201480302",434895.050234522
"2540","1201480302",434895.050234522
"2541","1904743002",933966.314200611
"2542","1502809002",2600308.81362078
"2543","0302228002",921877.72238121
"2544","1201598252",675888.112573562
"2545","1201598252",675888.112573562
"2546","2002709002",2397860.2298068
"2547","2101882002",6754672.80021206
"2548","0200499002",1438336.47720858
"2549","0502855002",5684707.33128033
"2550","2202348002",1576426.18987852
"2551","1904439004",794936.045701602
"2552","1904439004",794936.045701602
"2553","0302164002",1262155.70362576
"2554","0305884002",1409145.57214068
"2555","1102113020",990291.224647566
"2556","1102113020",990291.224647566
"2557","0203386002",2918952.34273169
"2558","1200108002",599604.223031056
"2559","1303281002",813416.829776093
"2560","0302340002",1801409.37989731
"2561","0302340002",1801409.37989731
"2562","1900329002",1303879.50872657
"2563","0502519002",4194742.92171807
"2564","0702070014",486275.859373023
"2565","0502162002",2321854.87351557
"2566","1301947002",1150975.31869667
"2567","2102787002",1185042.6293547
"2568","1806719008",426745.791850755
"2569","0203830010",1417420.78209887
"2570","0203830010",1417420.78209887
"2571","0302530002",1613183.64706734
"2572","0302530002",1613183.64706734
"2573","2102352052",6437787.34145242
"2574","0401585004",1434843.02293599
"2575","1900159002",1151342.51151591
"2576","0305964002",3913091.30165119
"2577","0306950002",3747936.62260656
"2578","0200464002",1362122.19465291
"2579","0801441002",2975865.34311692
"2580","1101422012",1043479.97153302
"2581","1101422012",1043479.97153302
"2582","0604388002",2039799.05613727
"2583","1102354002",943698.039768567
"2584","1102354002",943698.039768567
"2585","1102354002",943698.039768567
"2586","1401926002",583161.898309187
"2587","0203463002",2542468.10762617
"2588","2001248002",646873.618041495
"2589","0201715002",1165110.84486642
"2590","1103541008",1252019.9871266
"2591","0201119002",2389044.5714817
"2592","1901482002",793538.063580199
"2593","0304688015",6594100.00678483
"2594","0400783002",3338222.15337335
"2595","0105356002",595284.377670136
"2596","0203130002",1370109.17803567
"2597","0203464002",1880171.43127355
"2598","0402516002",3906635.90241564
"2599","0402644002",2059822.05278696
"2600","0703960002",885321.341891813
"2601","1805072002",494126.551559489
"2602","1600928002",3247340.98491544
"2603","0305800002",2185211.33603673
"2604","0801490014",2432581.28161995
"2605","2004821002",889836.398425681
"2606","1903250002",734315.973252869
"2607","0500251002",1292931.89783723
"2608","1002538002",1144095.45666691
"2609","1102426002",1181839.87813375
"2610","0701107002",1728001.67960178
"2611","1001919002",868891.105600556
"2612","2100873044",1102677.3437692
"2613","0503564001",10518017.3200602
"2614","0500863002",2553088.88106058
"2615","0500863002",2553088.88106058
"2616","0402472002",3634385.78222254
"2617","1901950002",869716.229395865
"2618","0300081002",4654169.51345554
"2619","0203731002",2094721.71718751
"2620","2000306002",903224.657777965
"2621","2005778002",687800.244373111
"2622","0503541002",2829104.01663766
"2623","1805382002",687298.699952263
"2624","0400743002",3642013.55251534
"2625","1001611002",3421376.79814087
"2626","0501887002",2208468.72880334
"2627","1501627002",781120.906053903
"2628","2002645002",467147.538772162
"2629","1001547002",866182.926599476
"2630","0203859002",1215996.09912613
"2631","2202452002",1695657.05597631
"2632","0101399104",1415743.29075865
"2633","1100089020",860465.586956596
"2634","1100089020",860465.586956596
"2635","0200045002",1809367.26642106
"2636","1900323002",1269278.62002454
"2637","0203633002",1448761.20857713
"2638","1002171002",905788.507690703
"2639","1900177002",878318.804082672
"2640","2100964010",12533534.1065659
"2641","1900836012",1490090.01520474
"2642","1103265002",1213943.47352771
"2643","0201578002",1046349.86658017
"2644","1904016002",880432.595941322
"2645","0203276002",1051314.51408728
"2646","1303182002",544495.7872305
"2647","0200557002",1211864.44523319
"2648","1000988002",1328317.33844803
"2649","0401576002",2473988.62261802
"2650","0301368002",1948925.55396863
"2651","1600406002",1004740.43380934
"2652","1103703002",1070089.35336026
"2653","1502732002",636367.835362558
"2654","1502732002",636367.835362558
"2655","0306941032",3964117.98225156
"2656","0900023002",4256639.22293959
"2657","1904619012",1145001.98074681
"2658","1101655002",1036524.52144452
"2659","0700619002",1278810.44874971
"2660","1200211002",650716.420661214
"2661","1403456002",937073.059452746
"2662","0400648002",4158757.98378112
"2663","1902044002",1454537.85735131
"2664","1902044002",1454537.85735131
"2665","1902044002",1454537.85735131
"2666","1902044002",1454537.85735131
"2667","1902044002",1454537.85735131
"2668","1902044002",1454537.85735131
"2669","1902044002",1454537.85735131
"2670","1902044002",1454537.85735131
"2671","1902044002",1454537.85735131
"2672","1902044002",1454537.85735131
"2673","0502610002",14850381.9702531
"2674","0502610002",14850381.9702531
"2675","0502610002",14850381.9702531
"2676","0602324002",1426842.87702325
"2677","1903904002",543170.737717718
"2678","0702088022",1250692.69183384
"2679","0702088022",1250692.69183384
"2680","2101426004",3183920.80560056
"2681","0901084012",1336844.71366408
"2682","0302167004",1136285.41976316
"2683","1103227002",1268785.91677959
"2684","0400517002",2913492.10673965
"2685","0700785002",1260778.70558312
"2686","0600974002",1462680.19838323
"2687","0900776002",3087874.45711121
"2688","2102464002",44421903.1275098
"2689","2205081076",8211606.027742
"2690","2205081148",8961692.53096466
"2691","1102003002",979135.964452614
"2692","0600576012",1054482.59711388
"2693","0703994002",974725.930486308
"2694","0603228010",1653154.70196125
"2695","0503228002",39093598.6449142
"2696","1902190026",1483138.6977834
"2697","0302120002",2027442.59587574
"2698","1302300002",1264708.51068174
"2699","0402553002",2068066.6939448
"2700","2102463002",4946407.73132814
"2701","0603493014",2403521.76482327
"2702","0603493014",2403521.76482327
"2703","0603493014",2403521.76482327
"2704","0603493014",2403521.76482327
"2705","0603493014",2403521.76482327
"2706","1900594002",1663166.56163671
"2707","0503266012",27106200.0512195
"2708","0702673002",1810636.35700036
"2709","0901084022",1579250.29656278
"2710","1302480002",1356280.91737949
"2711","0400516002",3323545.86629972
"2712","0700492002",1006552.22124603
"2713","0700807012",878915.079070745
"2714","0900775002",2314837.878441
"2715","2205088002",1771533.7738999
"2716","2205089002",3279432.82943009
"2717","0600576018",1082647.30576747
"2718","0603228008",1609822.94276349
"2719","2205550184",1528837.25000578
"2720","1902190002",1444611.04396311
"2721","0402554002",2279747.46899586
"2722","0601568002",1038240.48673751
"2723","2205284002",4295253.07873205
"2724","2205284034",4251277.81993051
"2725","2205284066",4450014.82349803
"2726","0502612002",5239785.8210047
"2727","0200231002",881853.743087551
"2728","2205550422",1486430.60364426
"2729","0702679002",1595731.69841989
"2730","0400515002",3404542.55526543
"2731","0700491002",995920.904992898
"2732","0900774002",3212034.62456233
"2733","0600964007",2847862.16984721
"2734","0600964007",2847862.16984721
"2735","0600964007",2847862.16984721
"2736","0600964007",2847862.16984721
"2737","0600964007",2847862.16984721
"2738","0600964007",2847862.16984721
"2739","0600964007",2847862.16984721
"2740","0600964007",2847862.16984721
"2741","0600964007",2847862.16984721
"2742","0600964007",2847862.16984721
"2743","0600964007",2847862.16984721
"2744","0600964007",2847862.16984721
"2745","0600964007",2847862.16984721
"2746","0600964007",2847862.16984721
"2747","0600964007",2847862.16984721
"2748","0600964007",2847862.16984721
"2749","0600964007",2847862.16984721
"2750","0600964007",2847862.16984721
"2751","0600964007",2847862.16984721
"2752","0600964007",2847862.16984721
"2753","0600964007",2847862.16984721
"2754","0600964007",2847862.16984721
"2755","0600964007",2847862.16984721
"2756","0600964007",2847862.16984721
"2757","0600964007",2847862.16984721
"2758","0600964007",2847862.16984721
"2759","0600964007",2847862.16984721
"2760","0600964007",2847862.16984721
"2761","0600964007",2847862.16984721
"2762","0600964007",2847862.16984721
"2763","0600964007",2847862.16984721
"2764","0600964007",2847862.16984721
"2765","0503374004",15511462.9286837
"2766","1902190006",1053567.88253381
"2767","0400801002",3082075.23116608
"2768","0104619002",1017673.95392969
"2769","0502613002",5487499.31541288
"2770","0200230008",1030614.37744342
"2771","0301478002",2197499.03611453
"2772","0200147002",1134388.58534858
"2773","0503376002",6638170.83877
"2774","1903995002",1329930.77845906
"2775","1903995002",1329930.77845906
"2776","2205550192",1259529.36503643
"2777","1902190010",1090987.64321315
"2778","0400668002",3294729.1262633
"2779","0503263002",2285219.11988328
"2780","0103191002",850743.216817522
"2781","0900772002",2898836.57249144
"2782","1704192002",2889492.98629578
"2783","0200148002",1203987.04142243
"2784","0200148002",1203987.04142243
"2785","1902190014",1139143.91478886
"2786","0400669002",3427084.21109619
"2787","0402557002",2927868.73172827
"2788","1200060012",487122.529340224
"2789","1200060012",487122.529340224
"2790","1200060012",487122.529340224
"2791","1200060012",487122.529340224
"2792","1808848002",912283.185380078
"2793","1808848002",912283.185380078
"2794","1808848002",912283.185380078
"2795","2100139106",3667378.52145404
"2796","1900727002",1440205.31553229
"2797","1100035002",372042.637076857
"2798","0704009002",981642.717616449
"2799","1904919002",1027170.37256451
"2800","0300028058",5927978.89684611
"2801","1103191002",1248870.94940652
"2802","1102159002",903794.344636429
"2803","1102159002",903794.344636429
"2804","1901902002",1697192.2502748
"2805","1303340038",1117808.53624252
"2806","1303340038",1117808.53624252
"2807","0703733002",815932.960092989
"2808","0203496002",1404540.17165272
"2809","1201480006",445494.590534658
"2810","0402394002",2242573.06900339
"2811","1301727002",890636.037954886
"2812","1600939002",765974.98223728
"2813","0503391002",8444142.78350778
"2814","1701463002",923481.192951678
"2815","0400945022",3339612.46878903
"2816","1102296002",1187958.81076615
"2817","1102839002",1126250.93051528
"2818","0701131002",1399558.9099901
"2819","0402451002",2959162.96446683
"2820","1901960020",979825.108568964
"2821","1103276012",1044287.67043061
"2822","0300123002",2562812.92340457
"2823","0203720002",1354967.25737761
"2824","1901790002",1230033.8611824
"2825","0501632002",2822494.17831066
"2826","1900751002",765208.958816004
"2827","2102223002",1180807.72090763
"2828","0105043002",692537.460547033
"2829","0203645002",2541462.11310389
"2830","2002292002",538685.440865911
"2831","0701170022",1238583.12885707
"2832","0305761002",2689582.67158004
"2833","1603987002",1011242.24666651
"2834","0200067002",1071847.73140086
"2835","0302303012",32575412.3945572
"2836","2100884002",3375225.626507
"2837","1902019002",880314.865310822
"2838","1102744002",1084529.70348328
"2839","0203768002",1623752.32222302
"2840","0202840002",1726290.92098308
"2841","0502113002",2648161.87505305
"2842","1602259002",821225.868494374
"2843","0701565002",1322526.27102869
"2844","1901399002",1156395.60475764
"2845","1200871002",718885.783505697
"2846","0200550002",1068991.63507942
"2847","2102378002",6036665.23169159
"2848","0401540004",3238798.41809665
"2849","0300059002",2942917.78498972
"2850","0701029002",1390897.49634566
"2851","1302118002",985558.478030188
"2852","0202805006",1202313.64540808
"2853","0306907002",3942735.1051308
"2854","0306960002",4362543.93201648
"2855","0501736002",4301787.14930711
"2856","1904694002",1155463.66148425
"2857","0801513030",3814272.8335997
"2858","0801513030",3814272.8335997
"2859","0602753018",75434720.9478279
"2860","1000028002",933407.881965708
"2861","0502615002",5497577.73842291
"2862","2102514002",2523629.20020308
"2863","0401750002",2726318.44430852
"2864","0603526012",1331982.8826714
"2865","2205550250",1461767.16719074
"2866","0305358204",38857039.63899
"2867","0305358204",38857039.63899
"2868","0400703002",3025469.95538469
"2869","0200473024",1094311.20818566
"2870","0200473024",1094311.20818566
"2871","0200473024",1094311.20818566
"2872","2009459028",3116073.03045363
"2873","0703974002",1297746.93564944
"2874","0702379002",1665102.13986523
"2875","2205550200",1573918.94859745
"2876","2205550200",1573918.94859745
"2877","0702512002",1387126.42151639
"2878","2000906002",622493.442187265
"2879","0700510014",933835.73860691
"2880","0601005002",825107.234519462
"2881","0400804002",2904835.4387694
"2882","0601502002",729830.876154786
"2883","1904944002",920441.485494524
"2884","0104621012",853388.115141138
"2885","0502616002",6691877.66819031
"2886","0401748004",2350927.735106
"2887","0702469002",1523892.52944061
"2888","0400702002",2934125.02904833
"2889","0700803002",772219.711218774
"2890","0900770002",3345503.14444647
"2891","0106329002",708303.704605013
"2892","1902190022",1185163.59030873
"2893","0400671002",3116669.8656096
"2894","0700511002",1494312.8078561
"2895","0104621016",843435.28752626
"2896","1704091002",753939.780323293
"2897","0502617002",5858712.47011045
"2898","0503261002",3932958.35011379
"2899","1903888002",1396835.92093711
"2900","2205550242",1488025.58118904
"2901","2205550242",1488025.58118904
"2902","0400699020",2612743.86690424
"2903","1704093002",673927.343612147
"2904","1704093002",673927.343612147
"2905","1704093002",673927.343612147
"2906","1704094002",586034.420686832
"2907","1102026002",744661.252156036
"2908","0200107002",2248897.17880359
"2909","0503379002",10735128.1619714
"2910","2101555002",2561041.06268031
"2911","0702380002",1687118.20812726
"2912","2205550210",1443961.53380014
"2913","2205550210",1443961.53380014
"2914","1902190246",1724283.21504084
"2915","0400672002",2523007.33897327
"2916","0502618002",4790081.8401483
"2917","0503260002",5262369.52119983
"2918","0600743004",580051.43408493
"2919","1903888026",1396987.4539845
"2920","0400699010",2810227.89260237
"2921","0700486002",888663.64911573
"2922","0600972002",1181914.33398215
"2923","0900768002",3100972.3591522
"2924","1102027012",731633.256004031
"2925","1602167002",1821617.65789278
"2926","1902190254",1316772.96922887
"2927","1103330002",1012706.99667747
"2928","0400673002",3351783.5349952
"2929","0400807002",2114479.36276983
"2930","0402561002",2137848.5140022
"2931","1903888014",1454859.90867913
"2932","2205550234",1586907.04692208
"2933","2205550234",1586907.04692208
"2934","0400699002",2787757.61748257
"2935","0601044002",855973.582902075
"2936","0700800002",910447.008142315
"2937","1704103002",555484.287045966
"2938","1704103002",555484.287045966
"2939","1704103006",568414.703501029
"2940","1704103006",568414.703501029
"2941","0502698002",4328991.76899527
"2942","1102027022",719075.877771592
"2943","2205550218",1240510.46518696
"2944","1902190262",1715605.46753292
"2945","0305717012",1645774.06903815
"2946","0305717012",1645774.06903815
"2947","0400674002",3002689.00597557
"2948","0400808002",2005273.08775718
"2949","2200633012",1293968.5302721
"2950","0201146002",1303750.58031571
"2951","2101689004",2059277.22472758
"2952","0305977002",1448607.00315669
"2953","1703655002",2854820.39353763
"2954","0105355022",587294.540357922
"2955","1303257002",992299.836600037
"2956","2102320046",4058208.16108992
"2957","0500741002",5598410.74809114
"2958","0402515002",3739257.86479366
"2959","0402643002",2486818.38683323
"2960","0302504002",2187273.02428839
"2961","1101366002",1298220.2741745
"2962","0801489002",2020258.61355008
"2963","1100309012",890486.381552123
"2964","0603063002",1052769.96214978
"2965","1002241002",746976.225860144
"2966","1001331002",1086594.588104
"2967","1001331002",1086594.588104
"2968","2202195002",920120.793790514
"2969","0701106002",1933151.59564441
"2970","2100873038",1134897.84762121
"2971","0402471002",3301447.19544621
"2972","0305908002",2413373.54962417
"2973","2004885002",1145402.1525501
"2974","0300227002",2269433.08936896
"2975","1301378002",924794.862668715
"2976","2205550380",1529353.01745357
"2977","2205550380",1529353.01745357
"2978","2205550380",1529353.01745357
"2979","2205550380",1529353.01745357
"2980","2205550584",1522676.36004698
"2981","2205550584",1522676.36004698
"2982","2205550584",1522676.36004698
"2983","2205550584",1522676.36004698
"2984","0502844002",6146502.26883435
"2985","2100119002",4111967.5799605
"2986","0203231002",2277392.91348681
"2987","0203231002",2277392.91348681
"2988","0203231002",2277392.91348681
"2989","0203231002",2277392.91348681
"2990","0203231002",2277392.91348681
"2991","0203040002",2996627.73533789
"2992","0203040002",2996627.73533789
"2993","0203040002",2996627.73533789
"2994","0203040002",2996627.73533789
"2995","0203040002",2996627.73533789
"2996","1200099002",1188443.29479871
"2997","0200044002",1869426.60118007
"2998","2102381002",4543747.83013659
"2999","0203632008",779881.970552789
"3000","0502135002",2515008.20235733
"3001","0502296002",6291075.53514925
"3002","1102494002",1044209.50943998
"3003","0402710002",3649891.52401447
"3004","0302246002",2763963.42941371
"3005","0203275002",1138817.04568139
"3006","0701030002",1056032.29454874
"3007","1602486002",543715.38268659
"3008","0306941002",3687340.17790471
"3009","0900022002",4149948.96382952
"3010","2004899002",995514.431827675
"3011","0700618002",1286367.10286925
"3012","0801431002",4034397.24261907
"3013","0801431002",4034397.24261907
"3014","0501185004",180505666.68311
"3015","0303512005",6708783.08078798
"3016","0503258002",4092687.76562877
"3017","0503258002",4092687.76562877
"3018","1605181006",707645.410098906
"3019","0400698002",2748968.1991844
"3020","0900766002",2589243.35377173
"3021","0502697004",4520265.92898334
"3022","0702382002",1525585.993807
"3023","1603399012",2094875.35372599
"3024","1902190270",1783304.3294555
"3025","0400675002",3091397.40417877
"3026","0601009002",1211683.92107679
"3027","0400809002",2000226.2981814
"3028","0402563012",2653749.58972234
"3029","0400697002",4279931.49834973
"3030","0700799002",1100870.23497967
"3031","0502696002",4699242.80243854
"3032","2101557004",3057099.39309156
"3033","1902190278",1899004.78779929
"3034","0400676002",2547467.46610224
"3035","0400810002",2232736.08397567
"3036","0400696002",2769556.76873957
"3037","0700798002",1121258.31352203
"3038","0600969002",1714435.28291125
"3039","0600969002",1714435.28291125
"3040","2009459060",3138136.64487868
"3041","0503382002",9081274.06345261
"3042","0105073002",552062.420131307
"3043","1900605002",905200.016555322
"3044","1902190286",1695004.88419823
"3045","1101960002",792906.528831188
"3046","0502622001",4686802.17596526
"3047","0503255002",3933352.05517298
"3048","1001660002",3201351.2471459
"3049","0503367002",5981004.15061939
"3050","1102198002",840196.968330779
"3051","0502694002",4959246.71083099
"3052","0600985002",869189.185145746
"3053","0600523012",2617994.74941934
"3054","0105073008",489683.868617623
"3055","1900605008",820256.5525097
"3056","0503326002",4338395.04077236
"3057","1902190294",1818159.81068695
"3058","0107019002",598144.302590568
"3059","0400680026",2172932.59910142
"3060","0601575002",994017.703439667
"3061","0502624010",3722353.14919184
"3062","0503254002",4722131.92890994
"3063","0400694002",4424612.61091634
"3064","0601040002",921812.492773528
"3065","0601040002",921812.492773528
"3066","0200475012",1962599.5316958
"3067","0200475012",1962599.5316958
"3068","0200475012",1962599.5316958
"3069","0200475012",1962599.5316958
"3070","0200475012",1962599.5316958
"3071","0200475012",1962599.5316958
"3072","0502693002",4576388.17460947
"3073","0105073014",510970.563899792
"3074","1902190302",1804490.97415056
"3075","0400680018",2141135.27475044
"3076","0601576002",958882.307728479
"3077","2205455002",1451225.32619257
"3078","2205455002",1451225.32619257
"3079","2205455002",1451225.32619257
"3080","2100146002",2288004.86479227
"3081","1704626002",820413.731333472
"3082","0201101002",1376849.65377305
"3083","0503714006",9220493.63783069
"3084","0400762002",3009156.080682
"3085","0502508002",3707032.74196508
"3086","1901902006",1577500.15775415
"3087","1201480010",416520.735103536
"3088","0502835002",7609342.00012097
"3089","2005242002",813526.160073092
"3090","0602909002",1173509.91507549
"3091","0305730002",2337680.92639295
"3092","0801452008",2693995.21519166
"3093","0303213006",3757701.76182867
"3094","0303213006",3757701.76182867
"3095","0400945014",3112909.72060327
"3096","1901425002",1235123.58974447
"3097","0200377002",1026146.73181753
"3098","0300123010",3066218.06030807
"3099","2000211002",839717.571139126
"3100","1301882002",1215668.77565593
"3101","0400722002",3185124.20356922
"3102","0501632010",2859918.95751
"3103","2205550292",1501492.10885958
"3104","2205550292",1501492.10885958
"3105","2205550292",1501492.10885958
"3106","2205550292",1501492.10885958
"3107","1902014038",1468020.20121645
"3108","1100394002",693545.952755913
"3109","0302291002",2356794.12304509
"3110","0305762002",2890332.12858097
"3111","0203041002",3085459.53058788
"3112","0203041002",3085459.53058788
"3113","0203041002",3085459.53058788
"3114","1600042012",1164856.17252014
"3115","1900263002",1420494.69845687
"3116","0501900002",5761589.00408894
"3117","2005514002",651488.068748293
"3118","1302964002",1060992.37953212
"3119","0604158002",1118515.96233857
"3120","1301992002",888604.181827555
"3121","0300059020",2934528.58960203
"3122","0702423002",1283215.4394762
"3123","0203109002",1331575.43223581
"3124","0203793012",1764896.81319122
"3125","1604810002",797346.016099296
"3126","1904717002",970469.9948472
"3127","1301421002",799587.348378825
"3128","2205511002",1380121.94794669
"3129","0700138002",1064404.77003028
"3130","0900617002",3094506.24047658
"3131","0900617002",3094506.24047658
"3132","0400837104",4447855.34433912
"3133","0400837104",4447855.34433912
"3134","0400837104",4447855.34433912
"3135","0400837104",4447855.34433912
"3136","1101959002",925479.768003775
"3137","0502624020",5785645.75294299
"3138","0503365002",5043167.01616907
"3139","0400680002",2173526.76803907
"3140","0601577002",997928.801114671
"3141","0502625001",7138972.6133752
"3142","0200299002",2460215.20741705
"3143","0303511004",2693936.94269595
"3144","0503252002",3938960.30274937
"3145","0601074002",1293944.6877816
"3146","0503364002",3469389.1816306
"3147","0400692004",1867906.69390378
"3148","0503386005",7238606.06841407
"3149","1902190310",1829646.08303078
"3150","0400680010",2180613.12811555
"3151","0502626002",6686371.25930179
"3152","0303061024",79791793.2512335
"3153","0503363002",3995889.43302068
"3154","0400839002",2717011.34851672
"3155","0200001002",1915575.91118553
"3156","0200001002",1915575.91118553
"3157","0200001002",1915575.91118553
"3158","0200001002",1915575.91118553
"3159","0200001002",1915575.91118553
"3160","0502690002",3967073.3079883
"3161","0703560002",944480.822439343
"3162","0106340002",411699.879368407
"3163","0802252002",772617.9591849
"3164","1902190318",1748581.90246872
"3165","0502627001",25711466.0348387
"3166","0200298002",2400097.35084815
"3167","0200298002",2400097.35084815
"3168","0303510004",3187483.68421655
"3169","0503250002",3195491.27253661
"3170","0601072002",1002574.05502969
"3171","0503362002",4902995.5465184
"3172","0400689012",3509633.87381957
"3173","0400840002",2946552.52750619
"3174","0700778002",1150159.24315154
"3175","0802253002",735536.73524216
"3176","0100213002",544632.423961766
"3177","0601018012",1765771.05630933
"3178","0400961002",2594680.80376526
"3179","0104635002",900957.789979697
"3180","1904849004",694048.905282728
"3181","0503361002",4910495.99139693
"3182","1904133252",879544.367587998
"3183","0400689002",3729293.26615181
"3184","0400841002",3244085.4816137
"3185","0503388002",16704180.650717
"3186","0700779004",602740.417476392
"3187","1701640040",822142.790943105
"3188","0100213006",475222.56428501
"3189","0400684002",3131810.55718851
"3190","2203338002",718755.601632947
"3191","2203338002",718755.601632947
"3192","2203338002",718755.601632947
"3193","1902014092",1499796.01304666
"3194","1900294002",1144286.40642016
"3195","2007011326",853000.817267694
"3196","1900677002",875845.503204156
"3197","1002098002",1456258.83556814
"3198","2102320038",933201.844899567
"3199","0501215002",22667395.6703346
"3200","0402642014",2480893.25228743
"3201","0200425002",2653024.49064683
"3202","1101365002",1299084.94585585
"3203","0400322002",2277932.74911179
"3204","1302268002",1275711.55610071
"3205","0305798002",2052410.07261636
"3206","0603062002",1019762.91089362
"3207","1102424002",1037496.54015636
"3208","1300329002",709958.376734001
"3209","2100873030",1130913.49173222
"3210","1404964002",760026.126968288
"3211","0402470002",2594595.78283588
"3212","1902089002",719280.068255664
"3213","0300078016",4447449.72806002
"3214","0305907002",2891587.85371251
"3215","0203725002",1634621.8911901
"3216","0203172002",1876676.85913065
"3217","1805381002",626922.119259076
"3218","0400741002",3678230.60380356
"3219","1203035002",1210840.75745348
"3220","2009664004",601984.966637741
"3221","1501626008",605033.661274261
"3222","0500949002",1436761.28103597
"3223","0203013012",1526991.09460412
"3224","0502844004",4861834.26419214
"3225","0305857002",2321106.66833699
"3226","1600177002",1121594.35304219
"3227","0903636002",859906.409889791
"3228","0903636002",859906.409889791
"3229","0203042002",2843378.7543558
"3230","0203042002",2843378.7543558
"3231","0203042002",2843378.7543558
"3232","0203062002",1244927.50064908
"3233","0203062002",1244927.50064908
"3234","0203062002",1244927.50064908
"3235","1901919002",1005284.18648328
"3236","1603820002",1808576.79835238
"3237","0201074002",1435213.28790848
"3238","1900321002",843669.664857659
"3239","0504236002",7599319.00962502
"3240","1501688002",510550.4097592
"3241","1901616002",1256263.69227113
"3242","0202814002",1045521.56987
"3243","2101925602",3789999.27153551
"3244","1301704002",885444.140914332
"3245","0402709002",5846537.96446144
"3246","0402709002",5846537.96446144
"3247","0302245004",1064952.84313935
"3248","2102529086",4502276.25332113
"3249","0200157002",1170916.77040106
"3250","0900021002",2463163.70085558
"3251","0700617002",997786.066277656
"3252","0703298002",667685.185870953
"3253","1200041004",689760.902498883
"3254","0801430002",3174137.01265741
"3255","0801430002",3174137.01265741
"3256","0400646002",2271699.2817383
"3257","1001671002",16508207.8563736
"3258","2101441002",4245076.54707431
"3259","0503360002",4609780.12166286
"3260","0601036002",1135022.80796375
"3261","0502687002",3708164.61198478
"3262","0703563002",698009.637497197
"3263","1901022012",1212569.71783405
"3264","0105079002",735701.625508516
"3265","0702426002",1409584.61150258
"3266","1701640060",1494210.2250143
"3267","1902190020",5109829.65923361
"3268","0400685002",2431644.61139235
"3269","0601020002",968479.380887111
"3270","0502630002",11935656.6761465
"3271","1002135004",2002819.36520237
"3272","0503359002",3761979.21837263
"3273","1001783034",615998.627808546
"3274","0306055002",4377254.7375643
"3275","0400843002",2172635.08180718
"3276","0201785002",895779.761218688
"3277","1901022022",1100224.00254508
